H1_Fact_ID,Year,Economic_Period,Metric_ID,Canonical_Metric_ID,Source_Fact_ID,Value,Unit,Analytical_Value,Analytical_Unit,Conversion_Factor,Accounting_Basis,Scope,Fact_Type,Original_or_Restated,Transformation,Source_ID,Source_Report_Period
2022::CF_SHARE_REPURCHASES,2022,2022A,CF_SHARE_REPURCHASES,CF_SHARE_REPURCHASES,2022::CF_SHARE_REPURCHASES,-2637021,RMB_THOUSAND,-2637.021,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_SHORT_TERM_BOND_ISSUANCE,2022,2022A,CF_SHORT_TERM_BOND_ISSUANCE,CF_SHORT_TERM_BOND_ISSUANCE,2022::CF_SHORT_TERM_BOND_ISSUANCE,3999500,RMB_THOUSAND,3999.5,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_SHORT_TERM_BOND_REDEMPTION,2022,2022A,CF_SHORT_TERM_BOND_REDEMPTION,CF_SHORT_TERM_BOND_REDEMPTION,2022::CF_SHORT_TERM_BOND_REDEMPTION,-4000000,RMB_THOUSAND,-4000,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_SUBSIDIARY_DISPOSAL_PROCEEDS,2022,2022A,CF_SUBSIDIARY_DISPOSAL_PROCEEDS,CF_SUBSIDIARY_DISPOSAL_PROCEEDS,2022::CF_SUBSIDIARY_DISPOSAL_PROCEEDS,14829,RMB_THOUSAND,14.829,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_TAXES_PAID,2022,2022A,CF_TAXES_PAID,CF_TAXES_PAID,2022::CF_TAXES_PAID,-17387253,RMB_THOUSAND,-17387.253,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_TAX_REFUNDS,2022,2022A,CF_TAX_REFUNDS,CF_TAX_REFUNDS,2022::CF_TAX_REFUNDS,10934799,RMB_THOUSAND,10934.799,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_ADJUSTED_ATTRIBUTABLE_NI,2022,2022A,IS_ADJUSTED_ATTRIBUTABLE_NI,IS_ADJUSTED_ATTRIBUTABLE_NI,2022::IS_ADJUSTED_ATTRIBUTABLE_NI,28607973,RMB_THOUSAND,28607.973,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_ADMIN_EXPENSE,2022,2022A,IS_ADMIN_EXPENSE,IS_ADMIN_EXPENSE,2022::IS_ADMIN_EXPENSE,-11582664,RMB_THOUSAND,-11582.664,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_ASSET_DISPOSAL,2022,2022A,IS_ASSET_DISPOSAL,IS_ASSET_DISPOSAL,2022::IS_ASSET_DISPOSAL,-59854,RMB_THOUSAND,-59.854,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_ASSET_IMPAIRMENT,2022,2022A,IS_ASSET_IMPAIRMENT,IS_ASSET_IMPAIRMENT,2022::IS_ASSET_IMPAIRMENT,-533363,RMB_THOUSAND,-533.363,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_ASSOCIATE_INVESTMENT_INCOME,2022,2022A,IS_ASSOCIATE_INVESTMENT_INCOME,IS_ASSOCIATE_INVESTMENT_INCOME,2022::IS_ASSOCIATE_INVESTMENT_INCOME,608278,RMB_THOUSAND,608.278,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_ATTRIBUTABLE_NI,2022,2022A,IS_ATTRIBUTABLE_NI,IS_ATTRIBUTABLE_NI,2022::IS_ATTRIBUTABLE_NI,29553507,RMB_THOUSAND,29553.507,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_BASIC_EPS,2022,2022A,IS_BASIC_EPS,IS_BASIC_EPS,2022::IS_BASIC_EPS,4.34,RMB_YUAN_PER_SHARE,4.34,RMB_YUAN_PER_SHARE,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_CREDIT_IMPAIRMENT,2022,2022A,IS_CREDIT_IMPAIRMENT,IS_CREDIT_IMPAIRMENT,2022::IS_CREDIT_IMPAIRMENT,-513686,RMB_THOUSAND,-513.686,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_DILUTED_EPS,2022,2022A,IS_DILUTED_EPS,IS_DILUTED_EPS,2022::IS_DILUTED_EPS,4.33,RMB_YUAN_PER_SHARE,4.33,RMB_YUAN_PER_SHARE,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_FAIR_VALUE_CHANGE,2022,2022A,IS_FAIR_VALUE_CHANGE,IS_FAIR_VALUE_CHANGE,2022::IS_FAIR_VALUE_CHANGE,-251171,RMB_THOUSAND,-251.171,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_FEE_COMMISSION_EXPENSE,2022,2022A,IS_FEE_COMMISSION_EXPENSE,IS_FEE_COMMISSION_EXPENSE,2022::IS_FEE_COMMISSION_EXPENSE,-7681,RMB_THOUSAND,-7.681,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_FEE_COMMISSION_INCOME,2022,2022A,IS_FEE_COMMISSION_INCOME,IS_FEE_COMMISSION_INCOME,2022::IS_FEE_COMMISSION_INCOME,721,RMB_THOUSAND,0.721,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_FINANCE_INTEREST_INCOME,2022,2022A,IS_FINANCE_INTEREST_INCOME,IS_FINANCE_INTEREST_INCOME,2022::IS_FINANCE_INTEREST_INCOME,5837713,RMB_THOUSAND,5837.713,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_FINANCE_RESULT,2022,2022A,IS_FINANCE_RESULT,IS_FINANCE_RESULT,2022::IS_FINANCE_RESULT,3387491,RMB_THOUSAND,3387.491,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_FINANCIAL_BUSINESS_INTEREST_COST,2022,2022A,IS_FINANCIAL_BUSINESS_INTEREST_COST,IS_FINANCIAL_BUSINESS_INTEREST_COST,2022::IS_FINANCIAL_BUSINESS_INTEREST_COST,-49461,RMB_THOUSAND,-49.461,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_FINANCIAL_BUSINESS_INTEREST_INCOME,2022,2022A,IS_FINANCIAL_BUSINESS_INTEREST_INCOME,IS_FINANCIAL_BUSINESS_INTEREST_INCOME,2022::IS_FINANCIAL_BUSINESS_INTEREST_INCOME,1790454,RMB_THOUSAND,1790.454,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_FINANCING_INTEREST_EXPENSE,2022,2022A,IS_FINANCING_INTEREST_EXPENSE,IS_FINANCING_INTEREST_EXPENSE,2022::IS_FINANCING_INTEREST_EXPENSE,-1830915,RMB_THOUSAND,-1830.915,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_INCOME_TAX,2022,2022A,IS_INCOME_TAX,IS_INCOME_TAX,2022::IS_INCOME_TAX,-5145700,RMB_THOUSAND,-5145.7,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_INVESTMENT_INCOME,2022,2022A,IS_INVESTMENT_INCOME,IS_INVESTMENT_INCOME,2022::IS_INVESTMENT_INCOME,208054,RMB_THOUSAND,208.054,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_LEASE_INTEREST_EXPENSE,2022,2022A,IS_LEASE_INTEREST_EXPENSE,IS_LEASE_INTEREST_EXPENSE,2022::IS_LEASE_INTEREST_EXPENSE,-111773,RMB_THOUSAND,-111.773,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_NCI_PROFIT,2022,2022A,IS_NCI_PROFIT,IS_NCI_PROFIT,2022::IS_NCI_PROFIT,256724,RMB_THOUSAND,256.724,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_NET_PROFIT,2022,2022A,IS_NET_PROFIT,IS_NET_PROFIT,2022::IS_NET_PROFIT,29810231,RMB_THOUSAND,29810.231,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_NONOPERATING_EXPENSE,2022,2022A,IS_NONOPERATING_EXPENSE,IS_NONOPERATING_EXPENSE,2022::IS_NONOPERATING_EXPENSE,-202747,RMB_THOUSAND,-202.747,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_NONOPERATING_INCOME,2022,2022A,IS_NONOPERATING_INCOME,IS_NONOPERATING_INCOME,2022::IS_NONOPERATING_INCOME,395406,RMB_THOUSAND,395.406,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_OPERATING_COST,2022,2022A,IS_OPERATING_COST,IS_OPERATING_COST,2022::IS_OPERATING_COST,-260538701,RMB_THOUSAND,-260538.701,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_OPERATING_PROFIT,2022,2022A,IS_OPERATING_PROFIT,IS_OPERATING_PROFIT,2022::IS_OPERATING_PROFIT,34763272,RMB_THOUSAND,34763.272,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_OPERATING_REVENUE,2022,2022A,IS_OPERATING_REVENUE,IS_OPERATING_REVENUE,2022::IS_OPERATING_REVENUE,343917531,RMB_THOUSAND,343917.531,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_OTHER_INCOME,2022,2022A,IS_OTHER_INCOME,IS_OTHER_INCOME,2022::IS_OTHER_INCOME,1896113,RMB_THOUSAND,1896.113,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_PBT,2022,2022A,IS_PBT,IS_PBT,2022::IS_PBT,34955931,RMB_THOUSAND,34955.931,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_RD_EXPENSE,2022,2022A,IS_RD_EXPENSE,IS_RD_EXPENSE,2022::IS_RD_EXPENSE,-12618506,RMB_THOUSAND,-12618.506,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_SELLING_EXPENSE,2022,2022A,IS_SELLING_EXPENSE,IS_SELLING_EXPENSE,2022::IS_SELLING_EXPENSE,-28716121,RMB_THOUSAND,-28716.121,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_TAXES_SURCHARGES,2022,2022A,IS_TAXES_SURCHARGES,IS_TAXES_SURCHARGES,2022::IS_TAXES_SURCHARGES,-1565884,RMB_THOUSAND,-1565.884,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::IS_TOTAL_REVENUE,2022,2022A,IS_TOTAL_REVENUE,IS_TOTAL_REVENUE,2022::IS_TOTAL_REVENUE,345708706,RMB_THOUSAND,345708.706,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_ACQUISITIONS,2022,2022A,NOTE_ACQUISITIONS,NOTE_ACQUISITIONS,2022::NOTE_ACQUISITIONS,-962148,RMB_THOUSAND,-962.148,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_CASH_EQUIVALENTS,2022,2022A,NOTE_CASH_EQUIVALENTS,NOTE_CASH_EQUIVALENTS,2022::NOTE_CASH_EQUIVALENTS,51131968,RMB_THOUSAND,51131.968,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_CIP_ADDITIONS,2022,2022A,NOTE_CIP_ADDITIONS,NOTE_CIP_ADDITIONS,2022::NOTE_CIP_ADDITIONS,3294350,RMB_THOUSAND,3294.35,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_DEBENTURES_ACCRUED_INTEREST,2022,2022A,NOTE_DEBENTURES_ACCRUED_INTEREST,NOTE_DEBENTURES_ACCRUED_INTEREST,2022::NOTE_DEBENTURES_ACCRUED_INTEREST,73268,RMB_THOUSAND,73.268,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_DEBENTURES_CLOSING,2022,2022A,NOTE_DEBENTURES_CLOSING,NOTE_DEBENTURES_CLOSING,2022::NOTE_DEBENTURES_CLOSING,3163616,RMB_THOUSAND,3163.616,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_DEBENTURES_DISCOUNT_AMORTISATION,2022,2022A,NOTE_DEBENTURES_DISCOUNT_AMORTISATION,NOTE_DEBENTURES_DISCOUNT_AMORTISATION,2022::NOTE_DEBENTURES_DISCOUNT_AMORTISATION,554,RMB_THOUSAND,0.554,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_DEBENTURES_FX,2022,2022A,NOTE_DEBENTURES_FX,NOTE_DEBENTURES_FX,2022::NOTE_DEBENTURES_FX,286508,RMB_THOUSAND,286.508,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_DEBENTURES_ISSUANCE_EXPENSES,2022,2022A,NOTE_DEBENTURES_ISSUANCE_EXPENSES,NOTE_DEBENTURES_ISSUANCE_EXPENSES,2022::NOTE_DEBENTURES_ISSUANCE_EXPENSES,-3304,RMB_THOUSAND,-3.304,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_DEBENTURES_ISSUED,2022,2022A,NOTE_DEBENTURES_ISSUED,NOTE_DEBENTURES_ISSUED,2022::NOTE_DEBENTURES_ISSUED,2848500,RMB_THOUSAND,2848.5,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_DEBENTURES_OPENING,2022,2022A,NOTE_DEBENTURES_OPENING,NOTE_DEBENTURES_OPENING,2022::NOTE_DEBENTURES_OPENING,0,RMB_THOUSAND,0,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_DEBENTURES_REPAYMENT,2022,2022A,NOTE_DEBENTURES_REPAYMENT,NOTE_DEBENTURES_REPAYMENT,2022::NOTE_DEBENTURES_REPAYMENT,-41910,RMB_THOUSAND,-41.91,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_DIVIDENDS,2022,2022A,NOTE_DIVIDENDS,NOTE_DIVIDENDS,2022::NOTE_DIVIDENDS,11652025,RMB_THOUSAND,11652.025,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_FINANCE_INTEREST_INCOME,2022,2022A,NOTE_FINANCE_INTEREST_INCOME,NOTE_FINANCE_INTEREST_INCOME,2022::NOTE_FINANCE_INTEREST_INCOME,5837713,RMB_THOUSAND,5837.713,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_FINANCING_INTEREST_EXPENSE,2022,2022A,NOTE_FINANCING_INTEREST_EXPENSE,NOTE_FINANCING_INTEREST_EXPENSE,2022::NOTE_FINANCING_INTEREST_EXPENSE,-1830915,RMB_THOUSAND,-1830.915,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_FIXED_ASSET_DEPRECIATION,2022,2022A,NOTE_FIXED_ASSET_DEPRECIATION,NOTE_FIXED_ASSET_DEPRECIATION,2022::NOTE_FIXED_ASSET_DEPRECIATION,3365445,RMB_THOUSAND,3365.445,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_GOODWILL,2022,2022A,NOTE_GOODWILL,NOTE_GOODWILL,2022::NOTE_GOODWILL,28548653,RMB_THOUSAND,28548.653,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_INTANGIBLE_AMORTIZATION,2022,2022A,NOTE_INTANGIBLE_AMORTIZATION,NOTE_INTANGIBLE_AMORTIZATION,2022::NOTE_INTANGIBLE_AMORTIZATION,1016824,RMB_THOUSAND,1016.824,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_INTANGIBLE_ASSETS,2022,2022A,NOTE_INTANGIBLE_ASSETS,NOTE_INTANGIBLE_ASSETS,2022::NOTE_INTANGIBLE_ASSETS,16908915,RMB_THOUSAND,16908.915,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_LEASE_INTEREST_EXPENSE,2022,2022A,NOTE_LEASE_INTEREST_EXPENSE,NOTE_LEASE_INTEREST_EXPENSE,2022::NOTE_LEASE_INTEREST_EXPENSE,-111773,RMB_THOUSAND,-111.773,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_LEASE_LIABILITIES,2022,2022A,NOTE_LEASE_LIABILITIES,NOTE_LEASE_LIABILITIES,2022::NOTE_LEASE_LIABILITIES,2499622,RMB_THOUSAND,2499.622,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_LEASE_LIABILITY_CLOSING,2022,2022A,NOTE_LEASE_LIABILITY_CLOSING,NOTE_LEASE_LIABILITY_CLOSING,2022::NOTE_LEASE_LIABILITY_CLOSING,2499622,RMB_THOUSAND,2499.622,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_LEASE_LIABILITY_OPENING,2022,2022A,NOTE_LEASE_LIABILITY_OPENING,NOTE_LEASE_LIABILITY_OPENING,2022::NOTE_LEASE_LIABILITY_OPENING,2394055,RMB_THOUSAND,2394.055,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_LONG_TERM_BONDS,2022,2022A,NOTE_LONG_TERM_BONDS,NOTE_LONG_TERM_BONDS,2022::NOTE_LONG_TERM_BONDS,3163616,RMB_THOUSAND,3163.616,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_LONG_TERM_DEBT,2022,2022A,NOTE_LONG_TERM_DEBT,NOTE_LONG_TERM_DEBT,2022::NOTE_LONG_TERM_DEBT,50685948,RMB_THOUSAND,50685.948,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_PPE_ADDITIONS,2022,2022A,NOTE_PPE_ADDITIONS,NOTE_PPE_ADDITIONS,2022::NOTE_PPE_ADDITIONS,6953593,RMB_THOUSAND,6953.593,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_REPURCHASES,2022,2022A,NOTE_REPURCHASES,NOTE_REPURCHASES,2022::NOTE_REPURCHASES,2637021,RMB_THOUSAND,2637.021,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_RESTRICTED_CASH,2022,2022A,NOTE_RESTRICTED_CASH,NOTE_RESTRICTED_CASH,2022::NOTE_RESTRICTED_CASH,2016687,RMB_THOUSAND,2016.687,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_ROU_ADDITIONS,2022,2022A,NOTE_ROU_ADDITIONS,NOTE_ROU_ADDITIONS,2022::NOTE_ROU_ADDITIONS,1273326,RMB_THOUSAND,1273.326,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_ROU_CLOSING,2022,2022A,NOTE_ROU_CLOSING,NOTE_ROU_CLOSING,2022::NOTE_ROU_CLOSING,2339878,RMB_THOUSAND,2339.878,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_ROU_DEPRECIATION,2022,2022A,NOTE_ROU_DEPRECIATION,NOTE_ROU_DEPRECIATION,2022::NOTE_ROU_DEPRECIATION,1173585,RMB_THOUSAND,1173.585,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_ROU_DISPOSALS,2022,2022A,NOTE_ROU_DISPOSALS,NOTE_ROU_DISPOSALS,2022::NOTE_ROU_DISPOSALS,-80051,RMB_THOUSAND,-80.051,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_ROU_OPENING,2022,2022A,NOTE_ROU_OPENING,NOTE_ROU_OPENING,2022::NOTE_ROU_OPENING,2297354,RMB_THOUSAND,2297.354,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_SHARE_BASED_COMPENSATION,2022,2022A,NOTE_SHARE_BASED_COMPENSATION,NOTE_SHARE_BASED_COMPENSATION,2022::NOTE_SHARE_BASED_COMPENSATION,1028950,RMB_THOUSAND,1028.95,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_SHORT_TERM_DEBT,2022,2022A,NOTE_SHORT_TERM_DEBT,NOTE_SHORT_TERM_DEBT,2022::NOTE_SHORT_TERM_DEBT,5169480,RMB_THOUSAND,5169.48,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_TERM_DEPOSITS,2022,2022A,NOTE_TERM_DEPOSITS,NOTE_TERM_DEPOSITS,2022::NOTE_TERM_DEPOSITS,1911210,RMB_THOUSAND,1911.21,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::NOTE_TOTAL_DA,2022,2022A,NOTE_TOTAL_DA,NOTE_TOTAL_DA,2022::NOTE_TOTAL_DA,6507920,RMB_THOUSAND,6507.92,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::TOTAL_RESTRICTED_USE_CASH_AND_DEPOSITS,2022,2022A,TOTAL_RESTRICTED_USE_CASH_AND_DEPOSITS,TOTAL_RESTRICTED_USE_CASH_AND_DEPOSITS,2022::TOTAL_RESTRICTED_USE_CASH_AND_DEPOSITS,3927897,RMB_THOUSAND,3927.897,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2023::ORIGINAL_REPORTED_2023::BS_AP,2023,2023A,BS_AP,BS_AP,ORIGINAL_REPORTED_2023::BS_AP,72530465,RMB_THOUSAND,72530.465,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2023A
2023::ORIGINAL_REPORTED_2023::BS_AR,2023,2023A,BS_AR,BS_AR,ORIGINAL_REPORTED_2023::BS_AR,32884739,RMB_THOUSAND,32884.739,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2023A
